codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024
280120,Canindé de São Francisco,30402,278,703,1214,9843,4535,275,9891,3273,275,594,0,0,344,821,1287,0,432,79,138,1400,412,0,0,0,64,21,67,625,20,0,86,839,934,904,213,53,500,0,58,0,0,493,0,0,338,800,977,0,370,43,3,23,10,0,0,0,1,0,4,15,0,0,0,43,21,1,98,31,2,0,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,15913,7208,315,14489,4199,357,836,0,0,565,1115,1838,0,596,54,38,1994,523,0,0,0,114,17,103,656,0,0,229,782,984,1258,185,43,1283,1143,0,127,6,643,0,0,568,979,1249,0,498,40,3,22,2,0,0,0,0,0,0,12,0,0,0,16,27,86,37,9,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0
280140,Carira,22239,450,956,1559,8923,5019,195,9559,3126,194,369,0,0,514,969,1737,0,0,18,80,1614,375,0,0,0,26,0,93,494,0,0,4,617,751,724,58,30,681,397,8,0,0,288,0,0,491,983,1280,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,5,30,23,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0
280150,Carmópolis,16937,117,294,770,5607,2481,155,5248,1198,155,360,0,0,123,329,772,0,0,122,37,702,240,0,0,0,87,2,27,327,0,0,150,408,448,509,49,9,461,83,3,0,0,254,0,0,86,162,514,0,0,31,0,10,0,0,0,0,0,0,0,21,0,0,0,10,88,5,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0
280160,Cedro de São João,5913,140,291,399,2682,1437,60,2669,1000,60,169,0,0,118,310,375,0,0,9,19,426,130,0,0,0,17,0,0,185,0,0,0,207,232,189,12,3,174,89,5,0,0,139,0,0,141,307,359,0,0,8,0,5,0,0,0,0,0,0,0,2,0,0,0,4,10,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0
280170,Cristinápolis,18029,202,496,876,6503,3571,165,6179,1946,164,372,0,0,296,504,829,0,0,12,70,936,275,0,0,0,24,28,6,329,0,0,0,428,511,511,35,5,571,431,6,0,0,314,0,0,274,508,790,0,0,12,0,5,0,0,0,0,0,0,0,2,0,0,0,10,11,16,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,21,0,0,98,3,0,0,0
280190,Cumbe,3998,94,198,262,1992,1215,45,1986,861,45,83,0,0,98,199,250,0,192,8,35,136,70,0,0,0,7,10,14,125,0,0,2,161,173,175,16,2,134,96,0,0,0,77,0,0,98,198,227,0,182,8,0,0,1,0,0,0,0,0,0,3,0,0,1,8,9,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0
280200,Divina Pastora,5215,69,155,317,1944,1050,50,1875,666,50,174,0,0,78,150,241,0,0,13,35,180,162,0,0,0,36,6,9,95,0,0,9,148,175,194,24,4,142,0,0,0,0,127,0,0,71,151,224,0,0,12,0,1,0,0,0,0,1,0,0,3,0,0,0,7,30,25,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0
280210,Estância,69556,1093,2308,4544,30326,14753,2500,27695,10046,2510,2205,33,0,1290,2079,4159,1,266,300,106,4187,954,118,228,0,0,469,174,642,118,3,45,1478,1576,2710,329,119,2203,1783,120,0,0,1843,33,0,1296,2062,3649,0,241,180,0,130,0,0,0,0,0,0,0,59,0,0,0,175,153,167,0,0,51,7,0,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0
280220,Feira Nova,5601,100,217,383,2279,1138,55,2078,737,57,88,1,0,108,213,353,0,0,8,40,223,117,0,0,0,15,0,52,140,0,0,8,171,195,183,25,3,135,0,0,0,0,90,0,0,108,209,314,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0
280230,Frei Paulo,15556,294,608,994,7103,3323,150,7439,2326,150,253,0,0,308,598,1019,0,183,14,160,638,264,0,0,0,61,11,100,486,0,0,290,428,577,504,64,23,571,622,32,233,0,215,0,0,294,587,893,0,170,12,0,3,0,0,0,0,0,0,0,12,0,0,0,13,87,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0
280240,Gararu,11601,203,448,701,4708,2532,120,4732,1554,115,173,0,0,257,520,741,0,0,15,12,270,231,0,0,0,14,15,6,450,0,0,52,500,538,535,29,6,336,31,1,0,0,137,0,0,249,510,499,0,0,13,0,10,0,0,0,0,0,0,1,21,0,0,0,33,47,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0
280250,General Maynard,3384,47,109,207,1372,779,35,1369,570,35,135,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,87,0,0,0,116,113,98,11,7,52,0,15,0,0,112,0,0,50,106,197,0,0,22,7,4,1,0,0,0,0,0,3,1,0,0,0,13,46,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,2591,1405,65,2754,1014,71,152,0,0,172,287,485,0,0,14,80,465,105,0,0,0,26,3,11,154,0,0,4,201,209,245,46,11,84,0,0,0,0,105,0,0,172,287,417,0,0,6,2,8,0,0,0,0,1,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,3499,1969,80,3210,1227,80,160,0,0,191,282,532,0,324,13,74,338,190,0,0,0,13,5,7,209,0,0,0,224,254,256,31,12,91,0,4,0,0,112,0,0,178,268,310,0,295,7,1,4,0,0,0,0,0,0,0,12,0,0,0,8,21,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0
280280,Indiaroba,18149,221,453,850,6137,3127,145,5943,1738,147,281,0,0,291,454,798,0,139,56,46,460,380,4,0,0,28,5,1,474,0,0,5,543,568,633,38,15,462,259,3,0,0,228,0,0,239,430,544,0,139,40,2,36,0,0,0,0,0,0,0,21,0,0,0,14,18,23,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0
280290,Itabaiana,96142,1449,3289,6024,40519,18831,2400,40168,13307,2420,3265,246,0,1957,3442,6507,20,0,242,352,4667,1187,0,0,0,271,77,1982,2809,771,0,1138,3044,2626,3512,434,80,1496,0,43,0,0,2114,231,0,1719,3434,4859,9,0,121,5,77,16,0,0,0,1,0,6,38,1,0,0,244,338,6,68,20,0,0,0,0,0,17,9,0,0,3,13,7,0,0,5,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,600,0,0,1,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,16913,7581,370,16960,5609,370,840,0,0,697,1431,2286,2,0,68,297,2555,624,0,0,0,18,72,156,708,7,0,1143,899,983,1282,171,46,1164,969,12,530,0,636,0,0,639,1376,1973,0,0,33,23,344,3,0,0,0,1,1,0,57,0,0,2,90,222,198,0,0,11,0,0,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0
280310,Itabi,4886,115,264,446,2385,1270,55,2284,845,56,132,0,0,105,286,410,0,0,8,66,301,119,0,0,0,0,2,9,162,0,0,2,174,210,199,20,6,71,0,2,0,0,92,0,0,106,282,334,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,9,12,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,13393,6661,330,13105,4492,330,727,0,0,480,1393,1807,0,0,60,206,2142,553,0,0,0,30,51,58,676,0,0,749,906,1067,949,121,40,512,311,10,146,111,596,0,0,506,1184,1719,0,0,35,4,68,8,0,0,0,1,1,0,61,0,0,0,63,86,57,29,3,43,28,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0
280330,Japaratuba,18907,302,670,1215,7850,4415,175,7645,2755,175,357,0,0,298,706,1102,0,335,34,119,683,372,0,0,0,74,1,23,543,2,0,72,523,624,740,77,21,702,229,8,0,0,270,0,0,294,661,836,0,303,17,0,17,6,0,0,0,35,0,3,24,0,0,0,48,91,126,17,7,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0
280340,Japoatã,13429,208,477,734,5756,3260,135,5647,1979,154,252,0,0,258,502,804,0,533,27,118,559,241,0,0,0,33,1,4,380,0,0,130,411,475,490,88,8,312,21,0,0,0,223,0,0,173,468,572,0,490,10,0,2,0,0,0,0,0,0,0,4,0,0,1,5,8,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,51052,25520,2500,50193,18122,2510,4473,50,0,2046,4197,7053,9,666,192,753,4550,1888,0,0,0,106,198,923,2983,226,0,435,3622,4032,3194,400,91,4568,3502,36,0,0,3328,48,0,1882,3901,5964,0,654,144,35,372,22,0,0,0,0,4,3,174,0,0,2,267,623,566,96,18,16,3,0,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,16164,7720,490,17887,4977,502,620,0,0,295,719,1301,0,2103,105,84,3236,546,0,0,0,80,42,64,540,0,1,1295,725,849,1016,101,41,1098,962,0,1260,804,446,0,0,268,720,1106,0,1796,55,0,481,0,0,0,0,38,0,0,14,0,0,2,18,8,16,3,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0
280370,Macambira,6961,178,337,535,3254,1692,70,3266,1278,70,134,0,0,186,321,516,0,0,11,25,536,118,0,0,0,13,29,32,293,0,0,107,224,233,220,37,9,200,15,7,0,0,113,0,0,254,330,397,0,0,10,3,20,2,0,0,0,0,1,2,20,0,0,1,45,78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,1487,832,40,1306,376,0,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280390,Malhador,12653,203,468,914,5218,2690,120,5170,1659,119,188,0,0,222,498,847,0,0,13,75,473,271,0,0,0,32,70,191,352,0,0,0,444,489,448,58,18,387,87,7,0,0,167,0,0,221,457,699,0,0,12,0,13,5,0,0,0,0,0,1,7,0,0,0,6,1,31,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,6111,3036,165,6186,1769,165,306,0,0,242,536,1024,1,0,56,153,714,278,0,0,0,46,33,19,457,0,0,266,480,493,520,91,36,422,2,11,0,0,258,0,0,222,494,606,0,0,35,5,8,0,0,0,0,1,1,2,28,0,0,0,67,34,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,5462,3165,125,5779,2523,138,192,0,0,323,609,892,0,0,11,154,869,179,0,0,0,31,13,233,248,0,0,3,327,411,498,59,20,417,269,21,0,0,169,0,0,322,588,841,0,0,14,61,308,37,0,0,0,22,0,53,3,0,0,0,40,41,22,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,5303,2952,135,5149,1632,135,242,0,0,211,447,796,0,0,13,61,342,287,0,0,0,44,10,33,421,0,0,1,520,579,624,117,20,366,1,14,0,0,185,0,0,208,435,723,0,0,4,3,8,0,0,0,0,2,0,3,8,0,0,1,15,16,19,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0
280430,Muribeca,7639,120,263,500,3242,1826,75,3481,998,75,167,0,0,131,287,521,0,0,13,3,557,152,0,0,0,16,10,22,152,0,0,79,215,290,268,43,6,340,208,0,1,0,107,0,0,131,283,433,0,0,13,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0
280440,Neópolis,18703,361,698,1274,8344,4396,175,7881,2284,169,450,0,0,410,692,1212,0,0,37,28,828,328,0,0,0,17,1,15,495,0,3,574,547,581,571,60,23,650,284,1,56,18,397,0,0,311,607,830,0,0,27,0,8,0,0,0,0,0,0,0,9,0,0,17,12,33,13,7,5,7,1,0,0,1,1,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,2,0
