codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024
280120,Canindé de São Francisco,30402,278,703,1214,11379,4535,275,11424,3819,275,598,0,0,344,821,1293,0,433,79,144,1406,412,0,0,0,64,21,68,639,20,0,86,862,988,1063,221,53,1052,695,62,0,0,529,0,0,338,815,1109,0,375,61,6,352,10,0,0,0,1,0,4,16,0,0,0,46,22,1,99,32,3,0,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,17173,7208,315,15771,4481,357,836,0,0,565,1115,1844,0,596,54,38,1994,523,0,0,0,114,17,103,665,0,0,229,802,1007,1302,198,45,1377,1331,0,916,100,668,0,0,569,984,1364,0,499,49,3,67,4,0,0,0,1,0,2,21,0,0,0,20,33,93,63,13,21,7,0,2,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0
280140,Carira,22239,450,956,1559,9695,5019,195,10384,3256,194,370,0,0,514,969,1743,0,0,18,80,1614,375,0,0,0,26,0,93,503,0,0,4,636,769,785,65,31,797,746,11,235,0,290,0,0,491,991,1339,0,0,12,0,0,0,0,0,0,0,0,0,27,0,0,0,18,43,36,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0
280150,Carmópolis,16937,117,294,770,6523,2481,155,6312,1386,155,362,1,0,123,332,781,0,0,122,37,706,240,0,0,0,87,2,27,339,0,0,150,432,507,560,63,11,635,601,10,184,0,255,0,0,86,163,594,0,0,31,0,10,0,0,0,0,0,0,0,27,0,0,0,15,108,49,20,6,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0
280160,Cedro de São João,5913,140,291,399,2882,1437,60,2813,1052,60,169,0,0,118,310,375,0,0,9,19,429,130,0,0,0,17,0,0,188,0,0,0,208,238,199,16,3,204,173,8,0,0,143,0,0,141,309,363,0,0,8,0,23,0,0,0,0,0,0,0,2,0,0,0,7,14,30,0,1,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0
280170,Cristinápolis,18029,202,496,876,7407,3571,165,6754,2170,164,374,0,0,296,508,840,0,0,12,70,938,275,0,0,0,24,28,6,342,0,0,0,450,532,539,38,5,634,605,6,232,0,314,0,0,278,511,841,0,0,12,0,16,0,0,0,0,0,0,0,25,0,0,0,32,33,55,0,0,48,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,21,0,0,98,3,0,0,0
280190,Cumbe,3998,94,198,262,2122,1215,45,2082,895,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,125,0,0,2,161,177,176,16,2,140,168,1,10,0,78,0,0,98,198,229,0,182,8,0,0,1,0,0,0,0,0,0,17,0,0,1,16,13,49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0
280200,Divina Pastora,5215,69,155,317,2184,1050,50,2113,748,50,174,0,0,78,150,241,0,0,13,35,181,164,0,0,0,36,6,9,96,0,0,9,148,178,204,27,6,186,162,2,8,0,133,0,0,71,152,233,0,0,13,0,4,0,0,0,0,1,0,0,29,0,0,0,13,37,34,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0
280210,Estância,69556,1093,2308,4544,32918,14753,2500,30119,10720,2510,2210,33,0,1290,2079,4181,1,266,300,106,4196,954,118,228,0,0,469,176,642,118,3,45,1550,1576,2872,354,120,2203,3313,156,560,0,1849,33,0,1302,2066,3804,0,241,180,0,173,0,0,0,0,0,0,0,93,0,0,0,455,153,299,0,0,51,21,0,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0
280220,Feira Nova,5601,100,217,383,2559,1138,55,2333,803,57,89,1,0,108,213,354,0,0,8,41,224,117,0,0,0,15,0,52,146,0,0,8,176,212,216,26,3,247,75,2,0,0,92,0,0,108,210,342,0,0,8,0,4,0,0,0,0,0,0,0,5,0,0,0,5,6,20,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0
280230,Frei Paulo,15556,294,608,994,7613,3323,150,7951,2798,150,253,0,0,308,598,1025,0,183,14,160,638,264,0,0,0,61,11,100,491,0,0,290,438,591,539,66,23,621,733,34,510,0,221,0,0,295,591,920,0,173,13,82,241,0,0,0,0,0,0,0,16,0,0,3,17,101,52,0,1,20,52,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0
280240,Gararu,11601,203,448,701,5138,2532,120,5046,1780,115,174,0,0,257,521,743,0,0,15,12,272,232,0,0,0,14,15,6,454,0,0,52,501,545,556,34,10,491,132,1,9,0,138,0,0,249,510,615,0,0,13,0,12,0,0,0,0,0,0,1,42,0,0,0,41,57,49,3,0,36,14,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0
280250,General Maynard,3384,47,109,207,1512,779,35,1537,700,35,135,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,87,0,0,0,116,115,102,12,7,132,79,17,0,0,114,0,0,50,106,201,0,0,23,42,92,1,0,0,0,0,0,3,1,0,0,0,13,46,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,2791,1405,65,2864,1102,71,153,0,0,172,287,485,0,0,14,81,465,106,0,0,0,26,3,11,155,0,0,4,203,211,258,46,11,173,0,0,0,0,108,0,0,172,287,449,0,0,12,5,52,0,0,0,0,1,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,3859,1969,80,3480,1453,80,160,0,0,192,282,533,0,324,13,74,338,190,0,0,0,13,5,7,210,0,0,0,232,261,272,44,14,249,61,6,0,0,120,0,0,179,271,406,0,301,10,1,35,2,0,0,0,0,0,0,17,0,0,0,18,46,31,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0
280280,Indiaroba,18149,221,453,850,7085,3127,145,6751,2035,147,288,0,0,291,454,802,0,139,57,46,462,380,4,0,0,28,5,1,481,0,0,5,553,584,667,60,20,588,643,11,181,1,228,0,0,241,433,632,0,139,41,2,64,1,0,0,0,0,0,0,50,0,0,0,33,46,78,11,3,16,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0
280290,Itabaiana,96142,1449,3289,6024,44149,18831,2400,44869,15099,2430,3287,246,0,1958,3443,6521,20,0,252,354,4679,1193,0,0,0,272,78,2000,2845,771,0,1396,3116,2735,3841,463,85,3607,1632,75,0,0,2371,231,0,1722,3466,5460,9,0,199,23,814,19,0,0,0,1,0,7,64,2,0,0,255,345,8,80,22,1,0,1,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0
280300,Itabaianinha,42166,630,1353,2494,18485,7581,370,18500,6599,370,842,0,0,697,1432,2289,2,0,68,298,2557,625,0,0,0,19,72,156,730,8,0,1149,933,1037,1342,178,48,1278,1169,14,999,558,703,0,0,643,1390,2094,0,0,42,71,1054,5,0,0,0,1,3,0,58,0,0,4,93,226,199,1,0,12,0,0,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0
280310,Itabi,4886,115,264,446,2545,1270,55,2446,972,56,133,0,0,105,286,410,0,0,8,66,301,119,0,0,0,0,2,9,162,0,0,2,175,216,210,20,6,161,53,2,0,0,94,0,0,107,283,391,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,0,27,14,26,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,15073,6661,330,15189,4938,330,730,0,0,480,1393,1818,0,0,61,207,2144,554,0,0,0,31,51,58,725,0,0,752,954,1151,1135,143,45,1305,1131,15,171,135,604,0,0,507,1188,1903,0,0,39,4,109,9,0,0,0,5,1,0,207,0,0,0,83,96,66,36,3,48,30,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0
280330,Japaratuba,18907,302,670,1215,8586,4415,175,8057,2867,175,358,0,0,298,707,1104,0,335,34,119,686,373,0,0,0,74,1,23,549,2,0,72,526,637,765,81,22,764,509,11,7,0,271,0,0,294,662,883,0,303,18,0,20,6,0,0,0,35,0,3,49,0,0,0,59,100,132,17,7,8,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0
280340,Japoatã,13429,208,477,734,6216,3260,135,5878,2039,154,252,0,0,258,502,805,0,533,27,118,559,241,0,0,0,33,2,4,384,0,0,130,415,478,503,89,8,394,121,22,0,0,228,0,0,173,469,572,0,490,24,0,2,1,0,0,0,0,0,0,5,0,0,1,11,18,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,54616,25520,2500,53736,19052,2510,4495,50,0,2049,4204,7078,9,666,201,756,4557,1893,0,0,0,106,199,923,3024,226,0,435,3666,4094,3330,418,94,4808,4515,85,1855,0,3404,48,0,1884,3919,6204,0,654,161,44,579,36,0,0,0,0,6,3,335,0,0,3,362,653,603,104,22,22,6,1,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,16976,7720,490,18522,5253,502,620,0,0,295,720,1304,0,2103,105,84,3236,546,0,0,0,80,42,64,546,0,1,1295,734,869,1040,104,43,1117,1014,0,1345,1215,457,0,0,268,720,1131,0,1796,57,1,605,6,0,0,0,130,0,0,16,0,0,2,20,9,18,10,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0
280370,Macambira,6961,178,337,535,3484,1692,70,3497,1439,70,134,0,0,186,321,516,0,0,11,25,536,118,0,0,0,13,29,32,296,0,0,107,227,244,246,40,9,286,109,12,0,0,115,0,0,254,330,471,0,0,10,4,41,2,0,0,0,0,1,2,37,0,0,1,53,92,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,1647,832,40,1306,376,40,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,26,3,0,0,1,1,0,0,0
280390,Malhador,12653,203,468,914,5718,2690,120,5538,1941,119,188,0,0,222,498,849,0,0,13,75,473,272,0,0,0,32,70,191,352,0,0,0,448,502,462,59,19,468,335,7,3,0,168,0,0,221,458,786,0,0,12,6,80,5,0,0,0,0,0,1,18,0,0,0,16,19,97,40,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,6995,3036,165,6936,2044,165,308,0,0,243,537,1027,1,0,57,155,714,279,0,0,0,46,33,19,461,0,0,272,486,502,559,94,41,609,462,15,16,0,259,0,0,222,497,722,0,0,35,9,22,0,0,0,0,1,2,2,68,0,0,1,90,65,36,4,2,6,1,0,29,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,5832,3165,125,6144,2729,138,192,0,0,325,610,893,0,0,12,154,871,180,0,0,0,31,13,233,256,0,0,3,331,419,519,59,20,448,395,23,157,0,173,0,0,322,588,841,0,0,14,74,410,37,0,0,0,22,0,53,5,0,0,0,46,53,42,1,1,47,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,6067,2952,135,5640,1809,135,244,0,0,211,448,799,0,0,15,61,346,287,0,0,0,44,10,33,424,0,0,1,532,594,643,121,20,538,250,19,0,0,185,0,0,210,436,764,0,0,4,6,16,3,0,0,0,2,1,8,19,0,0,1,44,53,49,0,0,7,1,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0
280430,Muribeca,7639,120,263,500,3512,1826,75,3770,1299,75,168,0,0,132,287,521,0,0,13,4,557,152,0,0,0,16,10,22,157,0,0,79,218,294,280,48,9,367,378,1,55,2,110,0,0,131,283,463,0,0,13,0,242,17,0,0,0,0,0,0,19,0,0,0,6,3,1,6,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0
280440,Neópolis,18703,361,698,1274,9036,4396,175,8139,2420,169,450,0,0,411,693,1215,0,0,37,28,829,328,0,0,0,17,1,15,497,0,3,575,556,588,602,69,23,695,404,2,71,30,397,0,0,312,608,896,0,0,27,0,9,0,0,0,0,0,0,0,13,0,0,22,15,48,43,12,5,10,3,0,1,4,1,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,2,0
